,latitude,longitude,site_latitude,site_longitude,eventName,stateName,countyName,hwm_id,hwm_locationdescription,elev_ft,height_above_gnd,hwm_environment,zip,height_above_gnd_decile_by_eventName,height_above_gnd_scaled_by_eventName,elev_ft_decile_by_eventName,height_above_gnd_decile_by_zip,height_above_gnd_mean_by_zip
4462,29.57716,-95.39278,29.57716,-95.39278,Harvey Aug 2017,TX,Brazoria County,22236,,57.05,0.0,Riverine,77584.0,0,-0.792186011675788,5,,0.0
4463,28.81011,-97.01421,28.81007,-97.01397,Harvey Aug 2017,TX,Victoria County,22237,Cluster of trees near bridge,64.2,3.68,Riverine,77901.0,4,0.8651604223940342,5,4,3.266666666666667
4464,29.57716,-95.3928,29.57716,-95.39278,Harvey Aug 2017,TX,Brazoria County,22238,,57.18,0.0,Riverine,77584.0,0,-0.792186011675788,5,,0.0
4465,29.57905,-95.43299,29.57905,-95.43299,Harvey Aug 2017,TX,Fort Bend County,22239,Upstream from culvert at railroad tracks,60.95,0.0,Riverine,77584.0,0,-0.792186011675788,5,,0.0
4466,29.57906,-95.43299,29.57905,-95.43299,Harvey Aug 2017,TX,Fort Bend County,22240,Upstream from culvert at railroad tracks.,60.87,0.0,Riverine,77584.0,0,-0.792186011675788,5,,0.0
4467,28.81039,-97.01426,28.81007,-97.01397,Harvey Aug 2017,TX,Victoria County,22241,Pole at gate near bridge,64.2,6.12,Riverine,77901.0,5,1.9640531667229382,5,9,3.266666666666667
4468,29.87157,-95.68313,29.87157,-95.68313,Harvey Aug 2017,TX,Harris County,22242,debris line in grass,119.68,0.0,Riverine,77084.0,0,-0.792186011675788,7,0,0.9154285714285714
4469,29.87211,-95.6832,29.87157,-95.68313,Harvey Aug 2017,TX,Harris County,22243,seed line on cement bridge LB,120.44,0.0,Riverine,77084.0,0,-0.792186011675788,7,0,0.9154285714285714
4470,29.84495,-95.69244,29.84495,-95.69244,Harvey Aug 2017,TX,Harris County,22244,Debris line ring around large drainage structure,118.0,0.0,Riverine,77084.0,0,-0.792186011675788,7,0,0.9154285714285714
4471,29.86942,-95.68288,29.86942,-95.68288,Harvey Aug 2017,TX,Harris County,22245,Debris line in grass,120.56,0.0,Riverine,77084.0,0,-0.792186011675788,7,0,0.9154285714285714
4472,28.79348,-97.01255,28.79352,-97.01255,Harvey Aug 2017,TX,Victoria County,22246,"Concrete, north side of bridge, opposite side of road from streamgage",60.5,0.0,Riverine,77901.0,0,-0.792186011675788,5,0,3.266666666666667
4473,29.87816,-95.62549,29.87816,-95.62549,Harvey Aug 2017,TX,Harris County,22247,"Cut line in rocks near electrical yard, cell tower.",112.34,0.0,Riverine,77095.0,0,-0.792186011675788,7,0,1.4625
4474,29.87846,-95.62488,29.87816,-95.62549,Harvey Aug 2017,TX,Harris County,22248,debris line in grass LB,112.76,0.0,Riverine,77041.0,0,-0.792186011675788,7,0,0.6142857142857142
4475,29.8575,-95.62362,29.8575,-95.62362,Harvey Aug 2017,TX,Harris County,22249,seed line on wooden fence,108.71,2.69,Riverine,77084.0,3,0.4192982023589461,7,1,0.9154285714285714
4476,29.85731,-95.62362,29.8575,-95.62362,Harvey Aug 2017,TX,Harris County,22250,Seed line on mailbox,108.68,0.0,Riverine,77084.0,0,-0.792186011675788,7,0,0.9154285714285714
4477,29.84466,-95.637,29.84466,-95.637,Harvey Aug 2017,TX,Harris County,22251,seed line on Beer Cr Elementary School Marque,108.27,2.18,Riverine,77084.0,2,0.18961160415905237,7,1,0.9154285714285714
4478,29.83113,-95.64628,29.83113,-95.64628,Harvey Aug 2017,TX,Harris County,22252,seed line metal pole at gas station,108.64,5.0,Riverine,77084.0,4,1.4596433824408181,7,2,0.9154285714285714
4479,29.83597,-95.63039,29.83597,-95.63039,Harvey Aug 2017,TX,Harris County,22253,seed lline on streen sign.,108.69,8.4,Riverine,77084.0,5,2.9908873704401104,7,2,0.9154285714285714
4480,30.03045,-95.84436,30.03045,-95.84436,Harvey Aug 2017,TX,Harris County,22256,debris line on road in brush,219.51,2.93,Riverine,77447.0,3,0.5273860132765433,9,,2.93
4481,30.04305,-95.93626,30.04305,-95.93626,Harvey Aug 2017,TX,Waller County,22257,cork line in CSG gage on bridge,236.37,0.0,Riverine,77484.0,0,-0.792186011675788,9,0,1.6414285714285715
4482,30.00508,-95.90818,30.00508,-95.90818,Harvey Aug 2017,TX,Waller County,22258,mud line wing wall of bridge RB,205.99,0.0,Riverine,77484.0,0,-0.792186011675788,8,0,1.6414285714285715
4483,30.00508,-95.90818,30.00508,-95.90818,Harvey Aug 2017,TX,Waller County,22259,mud line on wing wall LB,205.35,0.0,Riverine,77484.0,0,-0.792186011675788,8,0,1.6414285714285715
4484,29.97963,-95.90785,29.97963,-95.90785,Harvey Aug 2017,TX,Waller County,22260,cut line near brush,200.35,0.0,Riverine,77484.0,0,-0.792186011675788,8,0,1.6414285714285715
4485,29.9478,-95.92415,29.9478,-95.92415,Harvey Aug 2017,TX,Waller County,22261,debris line on barbwire fence,188.0,3.89,Riverine,77484.0,4,0.9597372569469317,8,3,1.6414285714285715
4486,29.52453,-94.487012,29.52453,-94.487012,Harvey Aug 2017,TX,Galveston County,22262,"Grassy area by riverbank at end of Waco, 10 m north of toolshed. Private residence. Marked with flag.",3.34,0.0,Riverine,77617.0,0,-0.792186011675788,0,,0.0
4487,29.52453,-94.487012,29.52453,-94.487012,Harvey Aug 2017,TX,Galveston County,22263,"Grassy area by riverbank at end of Waco, 10 m east of trailer. Private residence. Marked with flag.",3.13,0.0,Riverine,77617.0,0,-0.792186011675788,0,,0.0
4488,30.35553,-95.11847,30.35553,-95.11847,Harvey Aug 2017,TX,Liberty County,22264,"DEBRIS LINE ON TELEPHONE POLE ON NORTH SIDE OF COUNTY RD 388, IN PASTURE ACCESS ENTRANCE.",139.894,5.35,Riverine,77328.0,5,1.6172714400289805,8,4,1.5785714285714287
4489,29.554926,-94.390915,29.554926,-94.390915,Harvey Aug 2017,TX,Galveston County,22266,West of HWY 124 on road embankment. Confirmed by local landowner's description of flood extent.,4.68,0.0,Coastal,77623.0,0,-0.792186011675788,0,,0.0
4490,29.554926,-94.390915,29.554926,-94.390915,Harvey Aug 2017,TX,Galveston County,22267,West of HWY 124 on road embankment. 20m south of first HWM at this site.,4.69,0.0,Riverine,77623.0,0,-0.792186011675788,0,,0.0
4491,30.35555,-95.11936,30.35553,-95.11847,Harvey Aug 2017,TX,Liberty County,22268,"WASH LINE IN NORTH SIDE OF COUNTY RD. 388 DITCH, 270FT WEST OF OTHER HWM",140.273,0.0,Riverine,77328.0,0,-0.792186011675788,8,0,1.5785714285714287
4492,30.34467,-95.09203,30.34467,-95.09203,Harvey Aug 2017,TX,Liberty County,22271,"NAIL IN TELEPHONE POLE, SOUTH SIDE OF ENTRANCE ROAD",157.01,3.75,Riverine,77327.0,4,0.8966860339116666,8,3,3.3061904761904763
4493,30.34467,-95.09203,30.34467,-95.09203,Harvey Aug 2017,TX,Liberty County,22272,"LINE PAINTED ON ROAD FROM DEBRIS IN DITCHES AND YARDS AT SOUTH EAST PARK ENTRANCE, 40FT EAST OF OTHER HWM",156.149,0.0,Riverine,77327.0,0,-0.792186011675788,8,0,3.3061904761904763
4495,30.33451,-95.12253,30.33397,-95.12306,Harvey Aug 2017,TX,Liberty County,22274,"NAIL IN BASE OF TREE, LABELED RU-30, 120 EAST OF OTHER HWM",136.217,0.05,Riverine,77564.0,0,-0.7696677177346218,8,4,0.9166666666666666
4496,30.301820000000006,-95.11379,30.301820000000006,-95.11379,Harvey Aug 2017,TX,Liberty County,22275,"SEED LINE IN INTERIOR OF DAMAGED BUILDING, TRANSCRIBED ONTO EASTERN GARAGE DOOR",124.387,6.78,Riverine,77327.0,5,2.26129464674633,8,6,3.3061904761904763
4497,30.301820000000006,-95.11379,30.301820000000006,-95.11379,Harvey Aug 2017,TX,Liberty County,22276,"NAIL IN TELEPHONE POLE, 30FT SOUTHEAST OF OTHER HWM",124.188,6.8,Riverine,77327.0,5,2.2703019643227966,8,6,3.3061904761904763
4498,30.2503,-95.11139,30.25023,-95.11143,Harvey Aug 2017,TX,Liberty County,22277,DEBRIS LINE IN SOUTH DITCH OF COUNTY ROAD 370,107.826,0.0,Riverine,77372.0,0,-0.792186011675788,7,0,0.3
4499,30.2504,-95.11136,30.25023,-95.11143,Harvey Aug 2017,TX,Liberty County,22278,"DEBRIS LINE IN NORTH DITCH OF COUNTY ROAD 370, 30FT NORTH OF OTHER HWM",107.614,0.0,Riverine,77372.0,0,-0.792186011675788,7,0,0.3
4500,29.753706,-94.37659,29.753706,-94.37659,Harvey Aug 2017,TX,Chambers County,22279,"Stake and paint mark edge of wash line. Identified after sunset, making it difficult to identify. Located on west side of Highway 124 approximately 50 ft north of bayou's edge.",16.64,0.0,Riverine,77665.0,0,-0.792186011675788,2,0,2.857
4501,29.753706,-94.37659,29.753706,-94.37659,Harvey Aug 2017,TX,Chambers County,22280,"Paint on telephone pole located on east side of Highway 124 approximately 50 ft north of bayou's edge. Mud line identified in the dark after sunset, making it difficult to identify.",15.68,5.8,Riverine,77665.0,5,1.8199360854994753,2,5,2.857
4502,30.16225,-95.1331,30.16225,-95.1331,Harvey Aug 2017,TX,Montgomery County,22281,"NAIL IN DEBRIS LINE IN SOUTH DITCH OF WILLABY ROAD, ALSO FLAGGED RU-35",84.22,0.6,Riverine,77357.0,0,-0.5219664843817952,6,1,1.944
4503,30.16225,-95.1331,30.16225,-95.1331,Harvey Aug 2017,TX,Montgomery County,22282,"NAIL IN DEBRIS LINE IN SOUTH DITCH OF WILLABY ROAD, 40FT EAST OF OTHER HWM",83.691,0.9,Riverine,77357.0,1,-0.3868567207347988,6,2,1.944
4504,29.732081,-94.531239,29.732081,-94.531239,Harvey Aug 2017,TX,Chambers County,22283,Faint mudline marked with paint and tape in brush line south of Fairview Road and approximately 100 ft east of bayou.,18.98,2.9,Riverine,77514.0,3,0.5138750369118436,2,2,1.342857142857143
4505,30.2134,-95.1093,30.21341,-95.1093,Harvey Aug 2017,TX,Liberty County,22286,"DEBRIS LINE AGAINST SILVER SHEETMETAL FENCE, 250FT EAST OF PLUM GROVE ASSEMBLY OF GOD CHURCH",99.964,0.0,Riverine,77372.0,0,-0.792186011675788,6,0,0.3
4506,30.2135,-95.1094,30.21341,-95.1093,Harvey Aug 2017,TX,Liberty County,22287,PAINTED DEBRIS LINE NEAR BASE OF HWY. 2090 MILEAGE SIGN.,99.258,0.0,Riverine,77372.0,0,-0.792186011675788,6,0,0.3
4507,29.676044,-94.431266,29.676044,-94.431266,Harvey Aug 2017,TX,Chambers County,22288,paint and tape mark location. Approx. 20m west of east bay bayou. tree line south of whites ranch road.,22.81,5.9,Riverine,77514.0,5,1.8649726733818073,2,4,1.342857142857143
4509,29.594376,-94.390431,29.594376,-94.390431,Harvey Aug 2017,TX,Galveston County,22292,derbies line on road,4.97,0.0,Riverine,77623.0,0,-0.792186011675788,0,,0.0
4510,29.4922,-96.83736,29.4922,-96.83736,Harvey Aug 2017,TX,Lavaca County,22293,Downstream left bank 120 yards east nail in small tree at fence line,203.998,1.61,Riverine,77964.0,1,-0.06709694677024075,8,1,2.446944444444444
4512,29.594376,-94.390431,29.594376,-94.390431,Harvey Aug 2017,TX,Galveston County,22295,debris line crossing road,4.9,0.0,Riverine,77623.0,0,-0.792186011675788,0,,0.0
4513,29.0383,-96.62115,29.03828991,-96.62115,Harvey Aug 2017,TX,Jackson County,22296,Wooden fence post between 4th and 5th telephone poles north of river left bank downstream,58.87300000000001,3.3,Riverine,77957.0,3,0.694021388441172,5,3,4.320454545454546
4514,29.662789,-94.53278,29.662789,-94.53278,Harvey Aug 2017,TX,Chambers County,22297,Faint debris line marked with paint and stake. Approximately 50 m east of bayou on north side of road.,5.77,0.0,Riverine,0.0,0,-0.792186011675788,0,0,1.365909090909091
4515,29.662789,-94.53278,29.662789,-94.53278,Harvey Aug 2017,TX,Chambers County,22298,,4.26,0.8,Riverine,0.0,0,-0.43189330861713093,0,2,1.365909090909091
4517,29.674208,-94.475552,29.674208,-94.475552,Harvey Aug 2017,TX,Chambers County,22302,Marked with paint and stake on north side of road at bayou.,8.45,0.0,Riverine,77514.0,0,-0.792186011675788,1,0,1.342857142857143
4518,29.54711,-96.54369,29.54711,-96.54369,Harvey Aug 2017,TX,Colorado County,22305,"Lat 29.54711 Long -96.54369
East side of bridge on side without telephone poles on apron.",214.102,0.0,Riverine,78934.0,0,-0.792186011675788,8,0,1.2710526315789474
4519,29.54711,-96.54369,29.54711,-96.54369,Harvey Aug 2017,TX,Colorado County,22306,"Lat 29.54675 Long -96.5444
West side of bridge on side with telephone poles on apron.",215.775,0.0,Riverine,78934.0,0,-0.792186011675788,9,0,1.2710526315789474
4520,29.5432,-96.4509,29.54335,-96.45074,Harvey Aug 2017,TX,Colorado County,22401,"Lat 29.54335 Long -96.45074
Southeast side of bridge on downstream side painted on main beam of bridge.",171.25400000000005,0.35,Riverine,77442.0,0,-0.6345579540876255,8,1,0.7814285714285714
4521,29.54392,-96.45112,29.54335,-96.45074,Harvey Aug 2017,TX,Colorado County,22402,"Lat 29.54392 Long -96.45112
Northwest side of bridge on downstream side painted on main beam of bridge.",170.945,0.37,Riverine,77442.0,0,-0.625550636511159,8,3,0.7814285714285714
4522,29.514,-96.38697,29.514,-96.38697,Harvey Aug 2017,TX,Colorado County,22414,"Lat 29.51400 -96.38697
Mark on telephone pole on north side of road.",155.02200000000005,5.33,Riverine,77434.0,5,1.6082641224525143,8,6,2.186363636363637
4523,29.514,-96.38697,29.514,-96.38697,Harvey Aug 2017,TX,Colorado County,22415,"Lat 29.51465 Long -96.38403
Mark on telephone pole on north side of road.",154.4,4.0,Riverine,77434.0,4,1.009277503617497,8,5,2.186363636363637
4524,29.45055,-96.35009,29.45055,-96.35009,Harvey Aug 2017,TX,Colorado County,22416,"Lat 29.45055 Long -96.35009
Marker located on tree at corner of Foote Lane and FM 2614 behind",142.504,6.0,Riverine,77434.0,5,1.910009261264139,8,7,2.186363636363637
4525,29.3868,-96.29864,29.3868,-96.29864,Harvey Aug 2017,TX,Wharton County,22418,"Lat 29.38680 Long -96.29864
Located on telephone pole on east side of road.",131.514,5.13,Riverine,77488.0,5,1.5181909466878498,8,3,2.2146511627906973
4526,29.38901,-96.29745,29.3868,-96.29864,Harvey Aug 2017,TX,Wharton County,22419,"Lat 29.38901 Long -96.29745
Located on large oak tree on east side of road.",132.846,5.12,Riverine,77488.0,5,1.5136872878996168,8,3,2.2146511627906973
4527,30.02246,-95.72477,30.02246,-95.72477,Harvey Aug 2017,TX,Harris County,22420,Debris line on fence,169.5,3.46,Riverine,77433.0,3,0.7660799290529035,8,4,0.78375
4528,30.02148,-95.72518,30.02246,-95.72477,Harvey Aug 2017,TX,Harris County,22421,Mud lline on bridge wing wall,169.53,0.0,Riverine,77433.0,0,-0.792186011675788,8,0,0.78375
4529,29.961270000000006,-95.74118,29.961270000000006,-95.74118,Harvey Aug 2017,TX,Harris County,22422,debris line in grass,150.13,0.0,Riverine,77433.0,0,-0.792186011675788,8,0,0.78375
4530,29.945220000000006,-95.65133,29.945220000000006,-95.65133,Harvey Aug 2017,TX,Harris County,22423,Debris line in chain link fence,137.05,2.75,Riverine,77429.0,3,0.4463201550883454,8,1,1.942857142857143
4531,29.9522,-95.64955,29.9522,-95.64955,Harvey Aug 2017,TX,Harris County,22424,Seed line on park gate,136.29,5.55,Riverine,77429.0,5,1.7073446157936447,8,4,1.942857142857143
4532,29.95327,-95.64882,29.9522,-95.64955,Harvey Aug 2017,TX,Harris County,22425,"Debris line on bank, HWM stick with flagging",136.8,0.0,Riverine,77429.0,0,-0.792186011675788,8,0,1.942857142857143
4533,29.9725,-95.66294,29.9725,-95.66294,Harvey Aug 2017,TX,Harris County,22426,cut line in tree mulch,141.81,0.0,Riverine,77429.0,0,-0.792186011675788,8,0,1.942857142857143
4534,29.990920000000006,-95.65353,29.990920000000006,-95.65353,Harvey Aug 2017,TX,Harris County,22427,debris on chain link fence,145.06,5.3,Riverine,77429.0,5,1.5947531460878144,8,3,1.942857142857143
4535,29.98862,-95.6538,29.990920000000006,-95.65353,Harvey Aug 2017,TX,Harris County,22428,debris on bridge,145.56,0.0,Riverine,77429.0,0,-0.792186011675788,8,0,1.942857142857143
4536,30.00911,-95.62327,30.00911,-95.62327,Harvey Aug 2017,TX,Harris County,22429,debris line on bank,142.94,0.0,Riverine,77429.0,0,-0.792186011675788,8,0,1.942857142857143
4537,30.01453,-95.57813,30.01453,-95.57813,Harvey Aug 2017,TX,Harris County,22430,"top of debris pile, cut line",133.93,0.0,Riverine,77070.0,0,-0.792186011675788,8,,0.0
4538,29.98767,-95.56861,29.98767,-95.56861,Harvey Aug 2017,TX,Harris County,22431,cut line,123.29,0.0,Riverine,77070.0,0,-0.792186011675788,7,,0.0
4539,30.599220000000006,-94.31577,30.599220000000006,-94.31577,Harvey Aug 2017,TX,Tyler County,22440,In tree close to road and electric pole on left bank with tape and paint for visibility,111.91,2.3,Riverine,77664.0,2,0.24365550961785076,7,2,2.583333333333334
4540,30.6028,-94.28711,30.6028,-94.28711,Harvey Aug 2017,TX,Tyler County,22443,"In tree, 85 feet from left bank, close to road",111.8,1.8,Riverine,77664.0,2,0.018472570206190256,7,1,2.583333333333334
4541,30.56181,-94.2491,30.56181,-94.2491,Harvey Aug 2017,TX,Tyler County,22445,"On bottom of Beech Creek sign post, 91 feet from right bank, at road",87.5,1.25,Riverine,77656.0,1,-0.22922866314663642,6,1,2.6500000000000004
4542,30.139190000000006,-95.13744,30.139190000000006,-95.13744,Harvey Aug 2017,TX,Montgomery County,22447,"SEED LINE ON TELEPHONE POLE, 30FT NORTH OF 2100 MCGAGER DRIVE MAILBOX",78.749,0.9,Riverine,77357.0,1,-0.3868567207347988,6,2,1.944
4543,30.139190000000006,-95.13744,30.139190000000006,-95.13744,Harvey Aug 2017,TX,Montgomery County,22448,"SEED LINE IN TREE, 70FT NORTHEAST OF OTHER HWM",78.72399999999998,2.5,Riverine,77357.0,2,0.3337286853825151,6,4,1.944
4544,30.19505,-95.09574,30.19505,-95.09574,Harvey Aug 2017,TX,Liberty County,22449,SEED LINE ON SOUTHWEST CORNER OF STORAGE UNIT BUILDING,95.416,4.43,Riverine,77327.0,4,1.202934831511525,6,4,3.3061904761904763
4545,30.19505,-95.09574,30.19505,-95.09574,Harvey Aug 2017,TX,Liberty County,22450,SEED LINE IN STORAGE UNIT 2 DOOR FRAME,95.382,2.23,Riverine,77327.0,2,0.21212989810021834,6,1,3.3061904761904763
4546,30.06987,-93.96935,30.06987,-93.96935,Harvey Aug 2017,TX,Orange County,22451,"USGS plastic marker on wire fence at driveway near tin shed, N side of Hwy 105.",9.74,4.0,Riverine,77630.0,4,1.009277503617497,1,8,2.2457894736842103
4547,30.20976,-95.08741,30.20976,-95.08741,Harvey Aug 2017,TX,Liberty County,22452,DEBRIS LINE IN SOUTH DITCH OF COUNTY ROAD,98.921,0.3,Riverine,77327.0,0,-0.6570762480287916,6,0,3.3061904761904763
4548,30.20976,-95.08741,30.20976,-95.08741,Harvey Aug 2017,TX,Liberty County,22453,"DEBRIS LINE IN SOUTH DITCH OF COUNTY ROAD, 30FT WEST OF OTHER HWM",98.618,0.6,Riverine,77327.0,0,-0.5219664843817952,6,0,3.3061904761904763
4549,30.09868,-94.09467,30.09868,-94.09467,Harvey Aug 2017,TX,Orange County,22454,"Paint/sharpie mark, SE corner of tan tin building, to the left as you come through the entrance gate at Marina Rd.",15.8,7.4,Riverine,77703.0,5,2.540521491616789,2,0,7.5
4550,30.098240000000004,-94.09416,30.09868,-94.09467,Harvey Aug 2017,TX,Orange County,22455,"Paint/sharpie mark, SE corner of tan adobe building, to the right of the 0912_1630_1 mark, as you are looking from the entrance gate.",15.9,7.6,Riverine,77703.0,5,2.630594667381453,2,9,7.5
4551,30.065216,-94.802831,30.065216,-94.802831,Harvey Aug 2017,TX,Liberty County,22458,Distinct debris line marked with painted stake on north bank of canal. Located approximately 100 ft west of Bowie street.,30.75,0.0,Riverine,77575.0,0,-0.792186011675788,3,0,2.791481481481481
4552,30.065216,-94.802831,30.065216,-94.802831,Harvey Aug 2017,TX,Liberty County,22459,Distinct debris line marked with painted line on north bank of canal. Located approximately 70 ft west of Bowie street.,30.54,0.0,Riverine,77575.0,0,-0.792186011675788,3,0,2.791481481481481
4553,30.098240000000004,-95.14716,30.098240000000004,-95.14716,Harvey Aug 2017,TX,Harris County,22460,"DEBRIS LINE ON TELEPHONE POLE, SOUTH SIDE OF CYPRESS STREET",65.434,1.33,Riverine,77336.0,1,-0.1931993928407707,5,1,1.9735714285714288
4554,30.098240000000004,-95.14716,30.098240000000004,-95.14716,Harvey Aug 2017,TX,Harris County,22462,DEBRIS IN NORTH DITCH,65.673,0.0,Riverine,77336.0,0,-0.792186011675788,5,0,1.9735714285714288
4555,30.057068,-94.82917,30.057068,-94.82917,Harvey Aug 2017,TX,Liberty County,22463,Distinct mudline marked with tape on south embankment of road. Located in treeline approximately 200 feet to the east of Texaco road.,27.85,6.7,Riverine,77575.0,5,2.2252653764404644,3,3,2.791481481481481
4556,30.057068,-94.82917,30.057068,-94.82917,Harvey Aug 2017,TX,Liberty County,22465,Distinct mudline marked with tape on south embankment of road. Located in treeline approximately 250 feet to the east of Texaco road.,28.07,7.0,Riverine,77575.0,5,2.36037514008746,3,4,2.791481481481481
4557,30.036176,-94.793001,30.036176,-94.793001,Harvey Aug 2017,TX,Liberty County,22466,Faint mudline in tree line on west side of FM2684. Located approximately 150 ft north of Clayton Bayou. A more distinct mudline exists at a lower elevation.,23.7,7.4,Riverine,77575.0,5,2.540521491616789,3,5,2.791481481481481
4558,30.036176,-94.793001,30.036176,-94.793001,Harvey Aug 2017,TX,Liberty County,22467,Distinct mudline in tree line on west side of FM2684. Located approximately 50 ft north of Clayton Bayou. A more distinct mudline exists at a lower elevation.,23.53,7.5,Riverine,77575.0,5,2.585558079499121,3,5,2.791481481481481
4559,30.010858,-94.773728,30.010858,-94.773728,Harvey Aug 2017,TX,Liberty County,22468,Distinct mudline in treeline marked with tape on south side of HWY 563. Located approximately 300 ft north west from intersection of HWY 563 and CR 149.,21.89,6.7,Riverine,77575.0,5,2.2252653764404644,2,3,2.791481481481481
4560,30.0849,-95.148,30.08489,-95.14805,Harvey Aug 2017,TX,Harris County,22469,"PAINTED CURB, WHERE DEBRIS LINE CROSSED",62.058,0.0,Riverine,77336.0,0,-0.792186011675788,5,0,1.9735714285714288
4561,30.010858,-94.773728,30.010858,-94.773728,Harvey Aug 2017,TX,Liberty County,22470,Distinct mudline in treeline marked with tape on north side of HWY 563. Located approximately 100 ft north west from sign for CR 149.,22.28,7.6,Riverine,77575.0,5,2.630594667381453,2,5,2.791481481481481
4562,30.08476,-95.14814,30.08489,-95.14805,Harvey Aug 2017,TX,Harris County,22471,PAINTED GRASS NEAR SOUTH FENCE ROW AND DEBRIS LINE CROSSING,59.794,0.0,Riverine,77336.0,0,-0.792186011675788,5,0,1.9735714285714288
4563,29.597,-96.83376,29.597,-96.83376,Harvey Aug 2017,TX,Colorado County,22472,Clear wash line on Concrete skirt left bank downstream side -6.89 from bottom of bridge truss,227.807,0.0,Riverine,77964.0,0,-0.792186011675788,9,0,2.446944444444444
4564,30.07993,-93.98736,30.07993,-93.98736,Harvey Aug 2017,TX,Orange County,22473,"USGS plastic marker on private chain-link fence, approximately 25 ft east of roadway edge (Hwy 105), at a bend in the road.",12.6,2.85,Riverine,77662.0,3,0.49135674297067755,2,1,5.166666666666665
4565,30.068790000000003,-95.13749,30.068790000000003,-95.13749,Harvey Aug 2017,TX,Harris County,22475,SEED LINE ON JLL PROPERTY FOR SALE SIGN,57.176,2.21,Riverine,77336.0,2,0.20312258052375193,5,3,1.9735714285714288
4566,30.068790000000003,-95.13749,30.068790000000003,-95.13749,Harvey Aug 2017,TX,Harris County,22477,SEED LINE ON SEWAGE PLANT FENCE. 2000 WEST OF OTHER HWM 30.06973 -95.13971,57.04600000000001,3.54,Riverine,77336.0,3,0.8021091993587691,5,5,1.9735714285714288
4567,30.06904,-93.90371,30.06904,-93.90371,Harvey Aug 2017,TX,Orange County,22478,"USGS white plastic marker on wire fence, E side of Hwy 1442, at dirt driveway, S of storage units.",13.9,1.85,Riverine,77630.0,2,0.04099086414735634,2,1,2.2457894736842103
4568,30.0517,-95.11605,30.0517,-95.11605,Harvey Aug 2017,TX,Harris County,22479,"SOUTH DITCH, TELEPHONE POLE",55.114,1.0,Riverine,77336.0,1,-0.34182013285246676,5,1,1.9735714285714288
4569,30.0517,-95.11605,30.0517,-95.11605,Harvey Aug 2017,TX,Harris County,22481,DEBRIS LINE WEST OF OTHER HWM 10FT,55.37,0.0,Riverine,77336.0,0,-0.792186011675788,5,0,1.9735714285714288
4570,30.11821,-94.03497,30.11821,-94.03497,Harvey Aug 2017,TX,Orange County,22482,"USGS white plastic marker on corner of mobile home, directly to the left as you enter the gate to the property.",17.8,11.6,Riverine,77662.0,5,4.432058182674738,2,8,5.166666666666665
4571,30.11826,-94.03431,30.11821,-94.03497,Harvey Aug 2017,TX,Orange County,22483,"Paint/sharpie mark on side of tin shed, to the left and several hundred feet east of mark 0912_1600_1, as you come into the gate to the property.",18.0,10.6,Riverine,77662.0,5,3.9816923038514167,2,7,5.166666666666665
4572,30.033934,-93.8681,30.033934,-93.8681,Harvey Aug 2017,TX,Orange County,22484,"Orange-painted stake on N side of road (W Round Bunch Road), @ intersection of W Round Bunch Road & Joel St - in Bridge City, TX.",9.2,0.0,Riverine,77630.0,0,-0.792186011675788,1,0,2.2457894736842103
4573,29.908816,-94.495095,29.908816,-94.495095,Harvey Aug 2017,TX,Liberty County,22485,Seed line in tree right bank upstream side of culvert 15 ft,38.74,5.8,Riverine,77538.0,5,1.8199360854994753,4,6,2.963636363636363
4574,29.908816,-94.495095,29.908816,-94.495095,Harvey Aug 2017,TX,Liberty County,22486,Seed line on tree on downstream right bank 130 ft from culvert,38.21,4.3,Riverine,77538.0,4,1.1443872672644932,4,5,2.963636363636363
4575,29.8595,-94.507016,29.8595,-94.507016,Harvey Aug 2017,TX,Chambers County,22487,seed line on telephone pole at intersection of 1663 and McBride rd labeled 30,34.12,3.5,Riverine,77665.0,3,0.7840945642058363,3,3,2.857
4576,29.845814,-94.449485,29.845814,-94.449485,Harvey Aug 2017,TX,Chambers County,22489,Seed and mud line on abandon tracker grill,31.11,4.35,Riverine,77665.0,4,1.1669055612056591,3,4,2.857
4577,29.833418,-94.426378,29.833418,-94.426378,Harvey Aug 2017,TX,Chambers County,22491,Mud line in garage  by car door of home on west of river on downstream side,32.23,7.4,Riverine,77665.0,5,2.540521491616789,3,7,2.857
4578,29.833418,-94.426378,29.833418,-94.426378,Harvey Aug 2017,TX,Chambers County,22492,mud line in garage further in garage then first HWM. should use first point. water level did not equalize in structure.,32.54,6.96,Riverine,77665.0,5,2.3423605049345277,3,6,2.857
4579,29.827653,-94.48241,29.827653,-94.48241,Harvey Aug 2017,TX,Chambers County,22493,Faint washline/mudline marked with painted stake on east road embankment of 1410. Approximately 30 feet south of Houston/Beaumount street sign.,28.58,0.0,Riverine,77665.0,0,-0.792186011675788,3,0,2.857
4580,29.827653,-94.48241,29.827653,-94.48241,Harvey Aug 2017,TX,Chambers County,22494,line on upstream right bank above culvert,30.33,0.0,Riverine,77665.0,0,-0.792186011675788,3,0,2.857
4581,29.819856,-94.376232,29.819856,-94.376232,Harvey Aug 2017,TX,Chambers County,22495,"Debris line on east wall of Riceland hospital, approximately 40 ft to  left of emergency room entrance. Marked with flag.",24.15,0.24,Riverine,77665.0,0,-0.6840982007581908,3,1,2.857
